id,fid,username,display_name,pfp_url,custody_address,verified_addresses,neynar_score,follower_count,following_count,is_pro_subscriber,power_badge,stats_fetched_at,created_at,updated_at,onboarding_tasks,onboarding_completed_at,quotient_score,quotient_rank,quotient_labels,quotient_updated_at,bio,url,location,twitter,github,primary_address,spam_label,fc_created_at,steemhunt_fetched_at,x_followers_count,x_following_count,x_verified,x_display_name,x_stats_fetched_at,is_blacklisted,plotlink_score,plotlink_tag
a8f71016-8ca2-4961-a376-16ac98b0e070,1080198,nomadtraveller,him,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/4dbe5351-efcc-4aa0-99f7-c41d139bca00/original,,"[""0x255fa5949f8855ce74d132bbae2700bf56700721""]",0.63,63,123,false,false,2026-03-23 04:37:09.819+00,2026-03-23 04:37:09.87998+00,2026-03-26 05:12:26.872735+00,{},,,,,2026-03-23 04:37:09.819+00,traveller,,"geo:28.68,77.22",cryptol41529434,,0x255fa5949f8855ce74d132bbae2700bf56700721,0,2025-07-21 17:48:14.914+00,,142,875,false,LOFI The Yeti to 500m 🥳,2026-03-26 05:12:26.784+00,false,29,Reader
aa626a18-5093-4f7f-a32d-ae3fc559748c,1302142,namyuuki,"Nam (✸,✸) π²",https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/995a4904-eb8b-40f7-1f6d-cbd5be5da100/original,,"[""0x0eb7943b5e051e1e63b52f9ee079bdeb28c3fb76"",""0xf8f43f4e30ccd4aabbef0b9a901ce52407745156""]",0.36,9,42,false,false,2026-03-12 02:42:29.578+00,2026-03-12 02:42:29.638247+00,2026-03-12 02:42:54.476802+00,{},,0.1070,738497,[],2026-03-12 02:42:29.578+00,nexchain_ai.twitter,,,yuuki_nam,,0xf8f43f4e30ccd4aabbef0b9a901ce52407745156,2,2025-08-29 21:25:35.876+00,2026-03-12 02:42:54.287+00,192,2266,false,namyuuki $DROPEE,2026-03-12 02:42:48.89+00,false,29,Reader
abbb0954-aa7c-49d6-ae3a-7006d376753e,2238723,gregen,Greg,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/7c928b8d-e49d-4e90-84ef-af15bfa5d200/original,,"[""0x7d1102ee048794f83becd275cb159ec6481806c6"",""0x30984d2134fb361784d8778fccdd0ec0650d53b7""]",0.60,111,216,false,false,2026-03-17 01:58:27.634+00,2026-01-30 16:36:05.763455+00,2026-03-19 18:23:22.939121+00,{},,0.4170,59924,[],2026-03-17 01:58:27.634+00,Base Posting 🟦,,,gregfcbase,,0x30984d2134fb361784d8778fccdd0ec0650d53b7,0,2026-01-27 07:01:15.392+00,2026-03-19 18:23:10.976+00,1,25,false,Gregen,2026-03-19 18:23:22.855+00,false,29,Reader
ac3b2c6d-4cc1-4ce8-920f-abf978f324f4,2384536,fernandojp,fernandojp,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/5977cd5d-6e84-41fd-8011-e7d860fae300/original,,"[""0x10bae0292540ff52fa82f05f9b2a5224f8156472""]",0.54,13,346,false,false,2026-02-09 10:07:21.344+00,2026-02-09 10:07:21.404098+00,2026-02-24 17:20:08.07428+00,{},,0.2310,404642,[],2026-02-09 10:07:21.344+00,,,,tacoschitt,,0x10bae0292540ff52fa82f05f9b2a5224f8156472,2,2026-02-09 09:40:22.26+00,,387,2178,false,Fernando Pitso,2026-02-24 17:20:08.007+00,false,29,Reader
ae4659bb-0277-4c8f-8a6a-96218265b2fe,1029466,roniben,roniben,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/628cb2b7-da34-466c-7917-8c73d2657b00/original,,"[""0x4505bccf78eda5e65b26c7c3328aaebec7a39d66"",""0x3f8356e4443953f94180e42e31c6875415c45dae""]",0.37,220,36,false,false,2026-03-21 04:14:30.026+00,2026-01-20 18:53:59.04456+00,2026-03-23 22:35:07.389009+00,{},,0.4230,55613,[],2026-03-21 04:14:30.026+00,,,,nbelvania7769,,0x3f8356e4443953f94180e42e31c6875415c45dae,2,2025-10-12 04:57:10.379+00,2026-03-21 04:14:30.026+00,1,1,false,Niken belvania,2026-03-23 22:35:07.31+00,false,29,Reader
af48364a-855b-4d35-8580-eb0628760975,423566,tupank,Tupank,https://i.imgur.com/fSMtNHl.jpg,,"[""0x8c818023cdc8e10afd6dbf00c2f5e981b129edfe"",""0x704250f83fd219dd74e4c1f5c9c367402bdf5768"",""0x320b676f9352f97d951974f2a1d8eb71e98ce4a4""]",0.40,45,230,false,false,2026-02-12 11:39:41.081+00,2026-01-17 15:19:43.763315+00,2026-02-28 14:49:54.234931+00,{},,0.4300,51109,[],2026-02-24 23:32:50.984+00,"I am human, i am rich...",,,dumaididi,,0x8c818023cdc8e10afd6dbf00c2f5e981b129edfe,0,2025-10-10 02:03:23.278+00,2026-02-12 11:39:41.081+00,57,681,false,ntahlah $XAGE,2026-02-28 14:49:54.175+00,false,29,Reader
af883a0c-bcb9-4160-b749-6636d22d435d,520942,ikey,tipgift.base.eth,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/fb8f7166-1ea5-4500-6333-e1d5ac3dcd00/original,,"[""0x93f176716f40e2ed4fbb8f0f27cc1d0d35bc3b6d"",""0x20d1af0452e03b12809b6d5aa81e9076e209f51d""]",0.29,177,678,false,false,2026-02-03 22:57:22.663+00,2026-01-27 01:48:17.190922+00,2026-03-28 14:21:50.34662+00,{},,0.1070,459564,[],2026-02-03 22:57:22.663+00,🖤 love ART / DESIGN / 💙 MY COLLECTION EVERDAYS DEGEN🎩,,"geo:21.06,105.90",eva_metax,,0x93f176716f40e2ed4fbb8f0f27cc1d0d35bc3b6d,0,2025-11-03 12:28:52.353+00,2026-02-03 22:57:22.663+00,384,135,false,"Eva.base.eth (❖,❖)",2026-03-28 14:21:50.282+00,false,29,Reader
b0497f8d-d479-4477-b44c-4afe3a314240,1038264,bengharan00,Bengharan00,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/e055b91f-dc9d-4943-d7df-beb6091e7400/original,,"[""0x5944cdd915fffe7341643de49a6efd6ee123c9f3"",""0x717285190d9ca02a02ad4eb4260016ab45c62a78""]",0.50,30,21,false,false,2026-03-14 19:05:39.827+00,2026-03-14 19:05:39.88733+00,2026-03-14 19:05:39.88733+00,{},,0.3500,155995,[],2026-03-14 19:05:39.827+00,benghar kaya,,,bengharan001,,0x717285190d9ca02a02ad4eb4260016ab45c62a78,2,2025-09-23 16:22:14.884+00,,,,,,,false,29,Reader
b1554ada-a34e-4098-8eb5-10f6c968bf07,870959,alvarendra,Alvarendra,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/5bd7450f-1442-45c4-0bad-9a478560a600/original,,"[""0x68a982ac46a39a78b76ac4dd587fcc34d4b9cf6a"",""0x50dc2c3bf4712935021d16668aecd8516cf6c812"",""0xeca0fe31f7c9398552f8706f17c90641a5209137""]",0.65,290,543,false,false,2026-01-29 23:53:51.718+00,2026-01-29 23:53:51.793734+00,2026-02-24 16:27:38.962587+00,{},,0.1070,612361,[],2026-01-29 23:53:51.718+00,Beginner in crypto,,,alvarendra027,,0x50dc2c3bf4712935021d16668aecd8516cf6c812,0,2025-08-12 08:07:58.162+00,,3,43,false,ALVR STORE,2026-02-24 16:27:38.916+00,false,29,Reader
b25e6f89-ecd7-47ed-a2fc-8fec73251657,462311,chetan34,Chetan Chaudhary🧬,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/6ec157ad-db43-4f42-1b6f-d1253620b900/original,,"[""0xa1185f4edd309ca95bf5fd069e6d157d91d7f99f"",""0x5877ff8fa403d6b3f9326582a6c876f622d905bc""]",0.32,42,551,false,false,2026-01-19 02:37:54.46+00,2026-01-19 02:37:54.524555+00,2026-02-24 15:33:57.742079+00,{},,0.5630,9232,[],2026-01-19 02:37:54.46+00,"Learning Blockchain technology 🌍 

Love Nature 

Farcaster community",,,shivam1930684,,0x5877ff8fa403d6b3f9326582a6c876f622d905bc,0,2025-07-21 01:37:17.416+00,,56,325,false,shivam,2026-02-24 15:33:57.689+00,false,29,Reader
b2b476b5-d13c-4f53-8a58-2519695ded1f,738913,kimbas,KIMBA,https://res.cloudinary.com/base-app/image/upload/f_auto/v1767316087/ea1984bc-c253-4b1a-acfa-020bccab9c2c.jpg,,"[""0x5723884186fbf9d186921e2a5eb337b60690e724"",""0xdde0536250a88b8057e8dde1ac2249740aac249d""]",0.51,1194,4254,false,false,2026-01-30 22:55:49.965+00,2026-01-30 22:55:50.033124+00,2026-02-05 08:22:34.953306+00,{},,0.1070,686228,[],2026-01-30 22:55:49.965+00,No Risk. No Ferrari🔥,,"geo:25.76,-80.19",btcmoon100,,0xdde0536250a88b8057e8dde1ac2249740aac249d,0,2025-07-17 07:05:43.404+00,2026-02-05 08:22:34.782+00,,,,,,false,29,Reader
b66005de-567c-4dc1-a012-57be58f8c057,336199,suat1401,Suat KAYADELEN ,https://i.imgur.com/bL2i2iL.jpg,,"[""0x6408ddcc56c71719c3d429b4c4d3fb5d9c013203"",""0x851a8522d7ee4551ce64d5146d5d9e72e1200332""]",0.53,18,106,false,false,2026-01-27 06:11:07.807+00,2026-01-27 06:11:07.870874+00,2026-02-24 15:25:44.070128+00,{},,0.3790,102336,[],2026-01-27 06:11:07.807+00,"Play metaverse game,natural sport,",,,bystkydln,,0x6408ddcc56c71719c3d429b4c4d3fb5d9c013203,0,2025-07-16 18:16:13.178+00,,233,465,false,Suat Kayadelen,2026-02-24 15:25:44.023+00,false,29,Reader
b66c386c-4918-40c8-ad7e-233120c5ed3a,1102870,papusiek1111,Papusiek111.base.eth,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/82b1f7ae-a587-4ad3-bc43-35ce1d785100/original,,"[""0x1d3a3eee3b5597861192a7978adf7c9ef451954c"",""0x6bab7a13acc7d0593285edb997d7e7e04f300f45"",""0xdc8e7853b3a2dedb9bf5a057ca4377fb40719ad9""]",,506,494,false,false,2026-03-29 11:41:23.734+00,2026-03-29 11:41:23.793899+00,2026-03-29 11:41:23.793899+00,{},,,,,,"Hi, I’m Patryk.
I love nature, chess, and Web3. I like people with ideas, not populists repeating empty formulas",https://farcaster.xyz/miniapps/KL3Sn6D-GWEp/quizzy,"geo:52.23,21.01",papusiek111,,0xdc8e7853b3a2dedb9bf5a057ca4377fb40719ad9,2,2025-07-16 15:49:27.33+00,,,,,,,false,29,Reader
b80ba1f6-3b7a-47ee-b256-f1b8ea82f7f2,1122994,jxjibon.base.eth,Jx.Jibon,https://res.cloudinary.com/base-app/image/upload/f_auto/v1768577383/224fef82-3206-4945-bb3b-77b7ae683e1b.png,,"[""0x540991adb46c1d71d5d99be6854a9d5fe8afae77""]",0.71,2052,720,false,false,2026-01-25 10:16:43.349+00,2026-01-25 10:16:43.411077+00,2026-01-28 10:08:49.464742+00,{},,0.1070,638300,[],2026-01-25 10:16:43.349+00,Art enthusiast 🎨 | Base builder | Airdrop explorer | Loving the creative side of crypto. Posting fire pieces & hunting gems. Onchain forever.,,,,,,0,2025-07-17 11:53:54.885+00,2026-01-28 10:08:38.735+00,,,,,,false,29,Writer
b828dd4d-ac2d-4d73-8535-fae46bd00cf3,321421,berlyymvah,Berlyymvahh,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/591942a9-f216-46fa-3133-faee3526c800/original,,"[""0x54892bcc2871e46666c34f324184a88c4675e586"",""0x8e2e8b365af8da0a9060a3fbeda8b05fcfe95f94"",""0x000005bff94e83e9f7627813d60e2df02a86f91a"",""0x5fc8d69b3237fde1d7aa7f11c079c685a54d7afd""]",0.47,177,1061,false,false,2026-03-15 20:47:36.343+00,2026-03-15 20:47:36.402411+00,2026-03-15 20:50:09.034668+00,{},,0.1070,488301,[],2026-03-15 20:47:36.343+00,$RETARDIO,,,asajayakaya,,0x8e2e8b365af8da0a9060a3fbeda8b05fcfe95f94,0,2025-07-16 12:29:00.024+00,2026-03-15 20:49:22.097+00,75,676,false,assajaya,2026-03-15 20:47:58.479+00,false,29,Reader
c1b49724-b711-44f3-9166-059e11678e74,1037734,kulanpolis,Kulanpolis,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/4bedbd23-be77-4655-e7b7-366760017500/original,,"[""0x0f3f5041cba60e49611e26f0fd170a2a067e19fd"",""0xa084aea33ff8fc10a5be764c56206155aca6ecb2""]",0.53,32,32,false,false,2026-03-14 19:25:10.921+00,2026-03-14 19:25:10.993182+00,2026-03-14 19:25:10.993182+00,{},,0.3530,151529,[],2026-03-14 19:25:10.921+00,pusing,,,kulanpolik,,0xa084aea33ff8fc10a5be764c56206155aca6ecb2,2,2025-07-24 17:05:40.286+00,,,,,,,false,29,Reader
c29e5213-3386-4e42-9717-8d3ae685e685,1099382,ch1m3z13,odoch1m3z13.base.eth  🧬,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/4675bef2-0808-44fc-4d5b-a09be25af200/original,,"[""0xcba17379c3bb0e12f103a6b93f5e5067e26050bb"",""0x6b632e44ecb4a63f0f5f7657bd7b3fbeb0d86ec6"",""0x41ce6b05b1ad2dd84b1076e1b4705295c3eef749"",""0xddc59f2d5c31ed48542d98583c5c1c282bd18925""]",0.51,175,655,false,false,2026-02-23 15:45:07.719+00,2026-01-29 13:24:58.101903+00,2026-02-23 15:45:08.016616+00,{},,0.4980,22102,[],2026-02-23 15:45:07.719+00,"a struggling geek who codes bots, launches tokens & shitposts on base | building Bead | trust the memes",,,nexus_devv,,0x41ce6b05b1ad2dd84b1076e1b4705295c3eef749,0,2025-07-16 13:42:21.206+00,2026-02-23 15:45:07.719+00,,,,,,false,29,Reader
c42e665b-0963-4835-acdf-30e6cd6de61e,1031483,kingbaperan00,Kingbaperan00,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/622d9820-0be1-40f7-702d-fc7b1897ae00/original,,"[""0x006f75c9d46e3bb2c19c78132b3319149ffc7575"",""0x902d3a6026cd38c63a0c78d634a267ae858ef470""]",0.49,145,75,false,false,2026-03-12 19:17:36.577+00,2026-03-12 19:17:36.667521+00,2026-03-12 19:17:36.667521+00,{},,0.4030,73191,[],2026-03-12 19:17:36.577+00,,,,nibindia31987,,0x902d3a6026cd38c63a0c78d634a267ae858ef470,2,2025-10-07 01:48:16.719+00,,,,,,,false,29,Reader
c5a48123-d5a0-435c-a2a6-09cc93784dc0,215694,rhafa,Rhafa 🎩🔮,https://i.imgur.com/eroPizh.jpg,,"[""0x09af45a9a44c1175f072878fc0fbf9ce5aae29c0"",""0x821a0856c7bc0c0aa92edd48114a0813662e2c4c""]",0.38,358,678,false,false,2026-02-05 23:50:07.304+00,2026-02-05 23:50:07.375934+00,2026-02-24 16:43:37.088839+00,{},,0.3640,128986,[],2026-02-24 16:43:36.999+00,Gm,,"geo:48.86,2.35",,,0x821a0856c7bc0c0aa92edd48114a0813662e2c4c,2,2025-09-27 13:24:47.554+00,,,,,,,false,29,Reader
c6b0cebe-b41c-4ff4-b1a0-560f840b1e54,1027445,takaop,yta,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/fc52d67e-e10f-4b4b-e67a-af77d641fe00/original,,"[""0x4c3ce1a5ed3bf2bdc5f4d66b8226d9f033b72d43"",""0xb53ffa216267990ee4195cda9ce92410f6c3eac2""]",0.46,227,166,false,false,2026-03-13 01:23:36.036+00,2026-01-18 06:19:09.534963+00,2026-03-13 01:23:50.433973+00,{},,0.4000,76071,[],2026-03-13 01:23:36.036+00,,,,mipcinta89856,,0xb53ffa216267990ee4195cda9ce92410f6c3eac2,2,2025-10-02 14:55:17.899+00,2026-03-13 01:23:36.036+00,0,0,false,Mip Cinta,2026-03-13 01:23:50.36+00,false,29,Reader
ca91340f-8d50-40a1-b074-e3a84af74988,1557078,dukdue,DukduE,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/1808e287-1874-43c2-cd9a-f05c2e15b100/original,,"[""0xeb1f27c67a8ea785a173d3c421694eeed5b9aae5"",""0xca03eeb1b72652b524068b95248bd7da33e053f2""]",0.15,3,26,false,false,2026-02-02 09:03:06.028+00,2026-02-02 09:03:06.111533+00,2026-02-24 16:42:31.439074+00,{},,0.3850,94465,[],2026-02-02 09:03:06.028+00,"> “We turn humor into digital power.”
#MemeToEarn #DukduE",https://hey.xyz/u/dukdue,"geo:7.88,98.39",mycharawan1,,0xca03eeb1b72652b524068b95248bd7da33e053f2,2,2026-01-29 11:19:30.799+00,,54,987,false,DukDuE,2026-02-24 16:42:31.394+00,false,29,Reader
cb088982-8721-45fd-b418-4e330993acfa,1127947,ashiketh,Daily NINJA 🥷,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/4c4aa7f5-c073-4191-61cf-99489c39b200/original,,"[""0x84e298172c1c6c958439f25f795d23cb531cdaf3"",""0xd430b3d865b797dc1263993d0bfb3e838761bb28"",""0xff72eb8c0fde3655f07d2a21faafe5c70a1652dd""]",0.47,85,249,false,false,2026-01-25 16:46:21.635+00,2026-01-25 16:46:21.705123+00,2026-02-24 16:34:41.689444+00,{},,0.1070,675744,[],2026-01-25 16:46:21.635+00,Web3 ninja life,,,rubayatasnim5,,0x84e298172c1c6c958439f25f795d23cb531cdaf3,0,2025-07-18 17:22:03.018+00,,253,747,false,asifsalman ⌘,2026-02-24 16:34:41.638+00,false,29,Reader
cc17e1e1-fecb-4e9f-a010-e5a610f377c1,1037666,bangkeikut,Bangkeikut,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/0ef5796e-ce58-40ee-0c17-c89201b87300/original,,"[""0x3a7eb84da6f496a0c875700609e2e6700e6fada7"",""0xec1c0bdfdd65635fc68a7095602c9f9b8b22555e""]",0.50,32,39,false,false,2026-03-14 19:07:42.748+00,2026-03-14 19:07:42.821734+00,2026-03-14 19:07:42.821734+00,{},,0.3660,123838,[],2026-03-14 19:07:42.748+00,bangke ikut is bunga bangke,,,bangkeku11,,0xec1c0bdfdd65635fc68a7095602c9f9b8b22555e,2,2025-07-24 17:01:16.513+00,,,,,,,false,29,Reader
cf068aaf-ec85-4786-bedf-9611b855e0e0,393900,polycaster,PolyCaster,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/9386120a-30c0-4d0c-9466-46d0741ee500/original,,"[""0xc9327d1d7b514c12e329b2b1a721c34247fed4b5""]",0.38,245,4,false,false,2026-02-20 19:09:21.76+00,2026-02-20 19:09:21.84807+00,2026-02-24 15:30:11.5373+00,{},,0.1070,703645,[],2026-02-20 19:09:21.761+00,PolyCaster is where you bet on what you believe will happen,https://polycaster.xyz,,poly__caster,,0xc9327d1d7b514c12e329b2b1a721c34247fed4b5,0,2025-08-16 16:01:44.658+00,,1,13,false,PolyCaster,2026-02-24 15:30:11.468+00,false,29,Writer
cf793225-6ec1-4729-a889-0497a46d0ba8,215691,fitri,Fitri 🎩🔮,https://i.imgur.com/RSNHvx8.jpg,,"[""0xeb0eb9ca4b56058c580bc33546c2d6c3d7690a1b"",""0x5303609d6695c30f2bc0d3bd402e6620f143db8b""]",0.39,342,675,false,false,2026-02-05 23:36:50.07+00,2026-02-05 23:36:50.142929+00,2026-02-24 15:11:32.418339+00,{},,0.3590,139451,[],2026-02-24 15:11:32.346+00,parents' blessing🚀🚀,,"geo:-33.92,150.81",,,0x5303609d6695c30f2bc0d3bd402e6620f143db8b,2,2025-09-27 13:24:46.791+00,,,,,,,false,29,Reader
d1d450f8-eed3-4e7c-ac69-ea80c79afda6,1038305,tebanglasak,Tebanglasak,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/e0f4846a-68ff-4579-2716-9b4272756200/original,,"[""0x1cfe53f2826fe5ade521c038c18d43ba9f8a21f2"",""0x8a380d20df4ffbcf094c88bd2779deae7cddfd2b""]",0.50,30,22,false,false,2026-03-14 19:09:37.923+00,2026-03-14 19:09:38.003636+00,2026-03-14 19:09:38.003636+00,{},,0.3500,155988,[],2026-03-14 19:09:37.923+00,gembel,,,balngsak141562,,0x8a380d20df4ffbcf094c88bd2779deae7cddfd2b,2,2025-09-23 16:26:32.697+00,,,,,,,false,29,Reader
d4bb2b0a-188b-404f-a871-a57b380d3ce2,2210205,alexabin,alexabin,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/924d8eed-3ab3-42b8-4e17-a7450a8b4800/original,,"[""0x2dfa10a850ff0f7c96fdb601e76f6f98a95a6466""]",0.32,78,114,false,false,2026-01-25 16:26:49.294+00,2026-01-25 16:26:49.388519+00,2026-01-27 03:33:17.847048+00,{},,0.4060,70024,[],2026-01-25 16:26:49.294+00,Back to back 💯💞 active user,,,quettaid977,,0x2dfa10a850ff0f7c96fdb601e76f6f98a95a6466,2,2026-01-25 16:26:48.977+00,2026-01-27 03:33:17.616+00,,,,,,false,29,Reader
d4f961dc-a64e-46dd-a229-1775ec5c362a,211093,kancek-pro,Kancek-pro🎩,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/8d6fb360-5708-47c1-0e60-d7d946b1aa00/original,,"[""0x68b0257015457f055026fbfc6dfef318a42c772b"",""0x3aed98666c0a33a309717c43aa80a987799e90b4""]",0.45,299,364,false,false,2026-01-29 07:20:52.988+00,2026-01-29 07:20:53.058642+00,2026-02-23 05:14:00.296258+00,{},,0.4060,70227,[],2026-02-23 05:14:00.228+00,Zero to Hero,,,,,0x3aed98666c0a33a309717c43aa80a987799e90b4,2,2025-07-30 20:23:46.888+00,,,,,,,false,29,Reader
d558d550-2ddb-448c-9793-57b74e0c83de,501406,kimjaylepra.eth,KimJay 🐲⛓️,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/ad58ecc1-0523-48ba-6705-36e0aefd0800/original,,"[""0x7dbd7176d2b0e4f400d515075d251967f1beefc0"",""0x9cb2d082161ee41f5e0e629cf0328f14d841603d"",""0x9d37091453e8cb4e3f495650ab1f9e645e77bb54""]",0.45,51,192,false,false,2026-03-08 08:20:01.807+00,2026-03-08 08:20:01.879503+00,2026-03-28 05:39:36.624163+00,{},,0.1070,778211,[],2026-03-08 08:20:01.807+00,/onchain upgrade,https://ll,"geo:52.52,13.40",gulzehraaa,,0x9cb2d082161ee41f5e0e629cf0328f14d841603d,0,2025-11-09 14:03:24.053+00,,26,311,false,🐲 KimjayLepra | BLASTR,2026-03-28 05:39:36.564+00,false,29,Reader
d61e2774-f087-484b-8d15-e7b0028e07a9,265119,mmdmusti,Mmdmusti,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/e9ee5a8d-f476-4eba-a358-b2b7f9648b00/original,,"[""0x8806dff0501fb781891c4ab787dd4255156bf241"",""0x5f4f7585b218cf4d8507101de5125b81780bd81c"",""0x26d89287769865beff7e1091a7a6e169f6ef995f"",""0xd87bd08d15ab343f82dfb0f04f2978ea88b2d1d0""]",0.72,356,515,false,false,2026-03-22 18:56:03.842+00,2026-03-22 18:56:03.911765+00,2026-03-22 18:56:03.911765+00,{},,0.1070,757308,[],2026-03-22 18:56:03.842+00,Surfing movies football music cars dishes,,"geo:37.79,38.22",hakanbakan314,,0x26d89287769865beff7e1091a7a6e169f6ef995f,0,2025-08-29 19:41:11.224+00,,,,,,,false,29,Reader
d7518e62-4a84-4268-9c57-38aedb5d458b,1051900,web3focus,/BASEDFOCUS🔱,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/bb076889-3ff4-4b9d-aade-822e28ea4a00/original,0x3ea895a86afd1700f63536fa21c020b0a32133e9,"[""0x66d558b6d8cc7d4aee6cd911f8a4f6f49ca0b4e2"",""0xb6d78a4f25b1e3bdd85398c2eb1a1076ddfae2a7"",""0x4e30bcb75310e375a62864aec69c28d2503cba0d""]",0.74,1218,768,false,false,2026-02-03 13:59:24.931+00,2026-01-17 16:58:29.634121+00,2026-02-03 13:59:25.138069+00,{},,0.6080,5357,"[""Top Trader"",""Top Clanker Ecosystem Evangelist""]",2026-02-03 13:58:53.268+00,,,,,,,0,2025-04-24 07:24:50+00,,,,,,,false,29,Reader
d7ad805c-6fdc-45ee-aa61-638313338c34,486238,ponteguapa.eth,ponteguapa,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/bad801c2-cbd7-45ce-8b44-bbd2edd17300/original,,"[""0x753282cffbcf6b2f1f665ce1f93707b7a7f4ca46"",""0xb4a9c474ee39abc69acaaf569f0ebaec0b0bacdd"",""0xabf795273f58c0d9c9f64d111241267461b11853"",""0xadbd948dfe3baae79cf88cb8170fd3eb3f066a77"",""0xa1f0d97364ab1bbabca5cc3510b2c708aa80610e""]",0.18,23,325,false,false,2026-03-22 21:41:30.377+00,2026-03-13 18:33:33.13624+00,2026-03-29 17:56:06.065223+00,{},,0.3920,85107,[],2026-03-22 21:41:30.377+00,"The Live, jajajajajajaja.
Go Free.",,"geo:43.36,-1.77",vibuster74,,0xb4a9c474ee39abc69acaaf569f0ebaec0b0bacdd,0,2025-09-21 11:41:07.494+00,2026-03-22 21:41:30.377+00,89,1034,true,ponteguapaeth.base,2026-03-29 17:56:06.002+00,false,29,Reader
d7d9bd6d-3f20-4d1f-b2b4-d0eb0ddc12d7,920417,sunemo.base.eth,sunemo,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/f402462b-8b8b-4ce5-ea05-0ac490de1900/original,,"[""0xd6b518d2eebe74cfa58e09acfab5c8c8ae59c52c"",""0x30e7fd297ae80582ab46fd638ff6b55e398cb8ec""]",0.14,9,117,false,false,2026-03-16 20:40:11.642+00,2026-03-16 20:40:11.714983+00,2026-03-16 20:40:39.318766+00,{},,0.4090,67184,[],2026-03-16 20:40:11.642+00,converting oxygen to shitposts,https://x.com/sunemo,"geo:-7.85,112.02",sunemoo,,0xd6b518d2eebe74cfa58e09acfab5c8c8ae59c52c,0,2025-07-19 11:25:44.114+00,,995,1421,false,sunemo,2026-03-16 20:40:39.218+00,false,29,Reader
d8c25259-318e-4df3-b756-bc8500b04e69,873573,elmalove,ELMAA,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/ad7cf38b-1443-4318-e3e6-9310862a1e00/original,,"[""0xed509c011bb80a31d3d48d6fd44f3944cbb360c2"",""0xcbd5722063ed665f51d458ec0a153ecf0c5d4309"",""0x264fba5ca229f1a9fc4c29fceb95df912e51dd60""]",0.70,2196,754,false,false,2026-01-21 14:15:26.317+00,2026-01-21 14:15:26.451243+00,2026-01-21 14:32:45.934035+00,{},,0.1070,393858,[],2026-01-21 14:15:26.317+00,Ai is luv,,,,,0xed509c011bb80a31d3d48d6fd44f3944cbb360c2,0,2025-07-21 07:28:56.657+00,,,,,,,false,29,Reader
db12c0dd-0a8a-4989-b03d-99ad5c1c68e4,952068,andrirwo,Perpe,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/ef01d7e4-336c-41f9-9464-ae69c8885100/rectcrop3,,"[""0x40db7e634174d7757a389ef4813fa90b3c40b613"",""0x8f4306f6ffc477f50ab13dea5bbce1050a08448f"",""0x80c5567ddae2780e91322cefaa0ea13b87a0d8bd""]",0.32,40,69,false,false,2026-01-28 09:36:45.272+00,2026-01-28 09:36:45.337988+00,2026-02-24 16:27:55.871018+00,{},,0.1070,441049,[],2026-01-28 09:36:45.272+00,Kdndlsssn,,,stonesreginho,,0x8f4306f6ffc477f50ab13dea5bbce1050a08448f,2,2025-11-06 15:02:04.627+00,,41,27,false,andritxoj.base.eth,2026-02-24 16:27:55.816+00,false,29,Reader
